episode,timestep,reward,steps,visibility_pct,survived,mean_action_mag,mean_action_jerk,r_alive_sum,r_track_sum,r_invis_sum,r_jerk_sum,phase,alpha,target_speed,jitter_xy,term_reason
221,18590,-21.1,100,0.0,0,0.5874,0.3999,50.0,0.0,-5.0,-46.098,A,0.386,0.0,0.116,lost_target
222,18690,-17.18,100,0.0,0,0.5348,0.3975,50.0,0.0,-5.0,-42.185,A,0.387,0.0,0.117,lost_target
223,18790,-20.85,100,0.0,0,0.5704,0.404,50.0,0.0,-5.0,-45.846,A,0.388,0.0,0.117,lost_target
224,18890,-13.31,100,0.0,0,0.541,0.3742,50.0,0.0,-5.0,-38.308,A,0.389,0.0,0.117,lost_target
225,18990,-8.91,100,0.0,0,0.5929,0.3437,50.0,0.0,-5.0,-33.909,A,0.39,0.0,0.118,lost_target
226,19090,-15.47,100,0.0,0,0.5776,0.3783,50.0,0.0,-5.0,-40.471,A,0.391,0.0,0.118,lost_target
227,19190,-13.81,100,0.0,0,0.5068,0.3912,50.0,0.0,-5.0,-38.813,A,0.392,0.0,0.119,lost_target
228,19290,-22.59,100,0.0,0,0.519,0.4204,50.0,0.0,-5.0,-47.587,A,0.393,0.0,0.119,lost_target
229,19390,-14.59,100,0.0,0,0.5835,0.3659,50.0,0.0,-5.0,-39.587,A,0.394,0.0,0.119,lost_target
230,19490,-17.81,100,0.0,0,0.5558,0.3996,50.0,0.0,-5.0,-42.805,A,0.395,0.0,0.12,lost_target
231,19590,-12.28,100,0.0,0,0.5879,0.3612,50.0,0.0,-5.0,-37.284,A,0.396,0.0,0.12,lost_target
232,19690,-14.34,100,0.0,0,0.5615,0.3774,50.0,0.0,-5.0,-39.337,A,0.397,0.0,0.12,lost_target
233,19790,-13.18,100,0.0,0,0.4939,0.3788,50.0,0.0,-5.0,-38.176,A,0.398,0.0,0.121,lost_target
234,19890,-13.93,100,0.0,0,0.575,0.3698,50.0,0.0,-5.0,-38.933,A,0.399,0.0,0.121,lost_target
235,19990,-8.64,100,0.0,0,0.5372,0.3465,50.0,0.0,-5.0,-33.644,A,0.4,0.0,0.121,lost_target
236,20100,-12.0,110,0.0,0,0.504,0.3778,55.0,0.0,-5.5,-41.504,A,0.401,0.0,0.122,lost_target
237,20200,-13.02,100,0.0,0,0.6081,0.3589,50.0,0.0,-5.0,-38.018,A,0.402,0.0,0.122,lost_target
238,20300,-11.21,100,0.0,0,0.5379,0.3559,50.0,0.0,-5.0,-36.213,A,0.403,0.0,0.122,lost_target
239,20400,-13.56,100,0.0,0,0.5883,0.3728,50.0,0.0,-5.0,-38.563,A,0.404,0.0,0.123,lost_target
240,20500,-3.8,100,0.0,0,0.5726,0.3231,50.0,0.0,-5.0,-28.796,A,0.405,0.0,0.123,lost_target
241,20600,-15.8,100,0.0,0,0.5461,0.3889,50.0,0.0,-5.0,-40.795,A,0.406,0.0,0.124,lost_target
242,20700,-8.31,100,0.0,0,0.5606,0.3424,50.0,0.0,-5.0,-33.315,A,0.407,0.0,0.124,lost_target
243,20800,-9.23,100,0.0,0,0.5238,0.3531,50.0,0.0,-5.0,-34.233,A,0.408,0.0,0.124,lost_target
244,20900,-8.82,100,0.0,0,0.5325,0.3371,50.0,0.0,-5.0,-33.824,A,0.409,0.0,0.125,lost_target
245,21000,-7.38,100,0.0,0,0.5443,0.3494,50.0,0.0,-5.0,-32.381,A,0.41,0.0,0.125,lost_target
246,21100,-14.78,100,0.0,0,0.521,0.3798,50.0,0.0,-5.0,-39.783,A,0.411,0.0,0.125,lost_target
247,21200,-10.97,100,0.0,0,0.5641,0.3595,50.0,0.0,-5.0,-35.974,A,0.412,0.0,0.126,lost_target
248,21300,-12.68,100,0.0,0,0.523,0.3741,50.0,0.0,-5.0,-37.683,A,0.413,0.0,0.126,lost_target
249,21400,-8.5,100,0.0,0,0.5531,0.3471,50.0,0.0,-5.0,-33.496,A,0.414,0.0,0.126,lost_target
250,21500,-12.08,100,0.0,0,0.5553,0.3684,50.0,0.0,-5.0,-37.075,A,0.415,0.0,0.127,lost_target
251,21600,-9.52,100,0.0,0,0.5201,0.3644,50.0,0.0,-5.0,-34.52,A,0.416,0.0,0.127,lost_target
252,21700,-15.51,100,0.0,0,0.5294,0.3859,50.0,0.0,-5.0,-40.506,A,0.417,0.0,0.127,lost_target
253,21800,-11.92,100,0.0,0,0.556,0.3671,50.0,0.0,-5.0,-36.92,A,0.418,0.0,0.128,lost_target
254,21900,-9.15,100,0.0,0,0.5326,0.3433,50.0,0.0,-5.0,-34.147,A,0.419,0.0,0.128,lost_target
255,22000,-21.83,100,0.0,0,0.482,0.4245,50.0,0.0,-5.0,-46.825,A,0.42,0.0,0.129,lost_target
256,22100,-6.07,100,0.0,0,0.4576,0.3485,50.0,0.0,-5.0,-31.073,A,0.421,0.0,0.129,lost_target
257,22200,-3.28,100,0.0,0,0.3503,0.3343,50.0,0.0,-5.0,-28.284,A,0.422,0.0,0.129,lost_target
258,22300,-3.63,100,0.0,0,0.5051,0.3236,50.0,0.0,-5.0,-28.625,A,0.423,0.0,0.13,lost_target
259,22400,-13.13,100,0.0,0,0.4855,0.3823,50.0,0.0,-5.0,-38.127,A,0.424,0.0,0.13,lost_target
260,22500,-11.53,100,0.0,0,0.4785,0.3742,50.0,0.0,-5.0,-36.533,A,0.425,0.0,0.13,lost_target
261,22600,-15.83,100,0.0,0,0.5071,0.3923,50.0,0.0,-5.0,-40.83,A,0.426,0.0,0.131,lost_target
262,22700,-6.32,100,0.0,0,0.4769,0.3502,50.0,0.0,-5.0,-31.319,A,0.427,0.0,0.131,lost_target
263,22800,-9.99,100,0.0,0,0.5261,0.358,50.0,0.0,-5.0,-34.989,A,0.428,0.0,0.131,lost_target
264,22900,-8.31,100,0.0,0,0.5003,0.3564,50.0,0.0,-5.0,-33.308,A,0.429,0.0,0.132,lost_target
265,23000,-14.89,100,0.0,0,0.4952,0.3887,50.0,0.0,-5.0,-39.892,A,0.43,0.0,0.132,lost_target
266,23100,-9.61,100,0.0,0,0.467,0.3657,50.0,0.0,-5.0,-34.608,A,0.431,0.0,0.132,lost_target
267,23200,-3.48,100,0.0,0,0.4065,0.3399,50.0,0.0,-5.0,-28.483,A,0.432,0.0,0.133,lost_target
268,23300,-7.14,100,0.0,0,0.5062,0.3535,50.0,0.0,-5.0,-32.138,A,0.433,0.0,0.133,lost_target
269,23400,-8.7,100,0.0,0,0.4319,0.3614,50.0,0.0,-5.0,-33.703,A,0.434,0.0,0.134,lost_target
270,23500,-9.98,100,0.0,0,0.4416,0.3694,50.0,0.0,-5.0,-34.979,A,0.435,0.0,0.134,lost_target
271,23600,-2.2,100,0.0,0,0.513,0.3117,50.0,0.0,-5.0,-27.201,A,0.436,0.0,0.134,lost_target
272,23700,-7.79,100,0.0,0,0.378,0.3603,50.0,0.0,-5.0,-32.789,A,0.437,0.0,0.135,lost_target
273,23800,-4.02,100,0.0,0,0.5284,0.3397,50.0,0.0,-5.0,-29.021,A,0.438,0.0,0.135,lost_target
274,23900,-7.18,100,0.0,0,0.5056,0.3432,50.0,0.0,-5.0,-32.178,A,0.439,0.0,0.135,lost_target
275,24000,-9.9,100,0.0,0,0.4527,0.3722,50.0,0.0,-5.0,-34.903,A,0.44,0.0,0.136,lost_target
276,24100,-4.33,100,0.0,0,0.4385,0.3352,50.0,0.0,-5.0,-29.326,A,0.441,0.0,0.136,lost_target
277,24200,-0.09,100,0.0,0,0.536,0.2944,50.0,0.0,-5.0,-25.089,A,0.442,0.0,0.136,lost_target
278,24300,-8.69,100,0.0,0,0.4532,0.3595,50.0,0.0,-5.0,-33.693,A,0.443,0.0,0.137,lost_target
279,24400,-9.42,100,0.0,0,0.4319,0.3646,50.0,0.0,-5.0,-34.418,A,0.444,0.0,0.137,lost_target
280,24500,-3.79,100,0.0,0,0.5259,0.3227,50.0,0.0,-5.0,-28.789,A,0.445,0.0,0.137,lost_target
281,24600,-8.51,100,0.0,0,0.387,0.3591,50.0,0.0,-5.0,-33.514,A,0.446,0.0,0.138,lost_target
282,24700,-5.17,100,0.0,0,0.4439,0.3382,50.0,0.0,-5.0,-30.167,A,0.447,0.0,0.138,lost_target
283,24800,-7.51,100,0.0,0,0.4455,0.3505,50.0,0.0,-5.0,-32.512,A,0.448,0.0,0.139,lost_target
284,24900,-4.59,100,0.0,0,0.4373,0.3378,50.0,0.0,-5.0,-29.587,A,0.449,0.0,0.139,lost_target
285,25000,-3.53,100,0.0,0,0.4697,0.3247,50.0,0.0,-5.0,-28.532,A,0.45,0.0,0.139,lost_target
286,25100,-7.33,100,0.0,0,0.4272,0.3521,50.0,0.0,-5.0,-32.328,A,0.451,0.0,0.14,lost_target
287,25200,-7.16,100,0.0,0,0.4321,0.3461,50.0,0.0,-5.0,-32.161,A,0.452,0.0,0.14,lost_target
288,25300,-4.42,100,0.0,0,0.3872,0.344,50.0,0.0,-5.0,-29.425,A,0.453,0.0,0.14,lost_target
289,25400,-6.9,100,0.0,0,0.4094,0.3517,50.0,0.0,-5.0,-31.896,A,0.454,0.0,0.141,lost_target
290,25500,1.11,100,0.0,0,0.5707,0.2912,50.0,0.0,-5.0,-23.894,A,0.455,0.0,0.141,lost_target
291,25600,-2.81,100,0.0,0,0.3644,0.3305,50.0,0.0,-5.0,-27.811,A,0.456,0.0,0.141,lost_target
292,25700,-4.91,100,0.0,0,0.4427,0.3267,50.0,0.0,-5.0,-29.91,A,0.457,0.0,0.142,lost_target
293,25800,-4.78,100,0.0,0,0.4652,0.3368,50.0,0.0,-5.0,-29.781,A,0.458,0.0,0.142,lost_target
294,25900,-8.02,100,0.0,0,0.4225,0.3524,50.0,0.0,-5.0,-33.019,A,0.459,0.0,0.142,lost_target
295,26000,-2.92,100,0.0,0,0.3631,0.3343,50.0,0.0,-5.0,-27.924,A,0.46,0.0,0.143,lost_target
296,26100,-7.23,100,0.0,0,0.4464,0.351,50.0,0.0,-5.0,-32.232,A,0.461,0.0,0.143,lost_target
297,26200,-12.11,100,0.0,0,0.4437,0.3799,50.0,0.0,-5.0,-37.115,A,0.462,0.0,0.144,lost_target
298,26300,-1.53,100,0.0,0,0.4231,0.3162,50.0,0.0,-5.0,-26.528,A,0.463,0.0,0.144,lost_target
299,26400,-5.49,100,0.0,0,0.3829,0.3457,50.0,0.0,-5.0,-30.488,A,0.464,0.0,0.144,lost_target
300,26500,-7.59,100,0.0,0,0.4456,0.3451,50.0,0.0,-5.0,-32.595,A,0.465,0.0,0.145,lost_target
301,26600,-6.7,100,0.0,0,0.4901,0.3424,50.0,0.0,-5.0,-31.699,A,0.466,0.0,0.145,lost_target
302,26700,-8.64,100,0.0,0,0.4764,0.3668,50.0,0.0,-5.0,-33.636,A,0.467,0.0,0.145,lost_target
303,26800,1.93,100,0.0,0,0.512,0.2896,50.0,0.0,-5.0,-23.07,A,0.468,0.0,0.146,lost_target
304,26900,-3.57,100,0.0,0,0.4356,0.3386,50.0,0.0,-5.0,-28.567,A,0.469,0.0,0.146,lost_target
305,27000,-4.53,100,0.0,0,0.3832,0.3406,50.0,0.0,-5.0,-29.533,A,0.47,0.0,0.146,lost_target
306,27100,-5.88,100,0.0,0,0.4655,0.3376,50.0,0.0,-5.0,-30.878,A,0.471,0.0,0.147,lost_target
307,27200,-3.46,100,0.0,0,0.4709,0.3267,50.0,0.0,-5.0,-28.465,A,0.472,0.0,0.147,lost_target
308,27300,-0.85,100,0.0,0,0.4173,0.3137,50.0,0.0,-5.0,-25.847,A,0.473,0.0,0.147,lost_target
309,27400,-3.37,100,0.0,0,0.532,0.3081,50.0,0.0,-5.0,-28.369,A,0.474,0.0,0.148,lost_target
310,27500,-5.52,100,0.0,0,0.4373,0.3441,50.0,0.0,-5.0,-30.519,A,0.475,0.0,0.148,lost_target
311,27600,-0.6,100,0.0,0,0.3936,0.3039,50.0,0.0,-5.0,-25.604,A,0.476,0.0,0.149,lost_target
312,27700,-6.39,100,0.0,0,0.4764,0.3396,50.0,0.0,-5.0,-31.386,A,0.477,0.0,0.149,lost_target
313,27800,-0.57,100,0.0,0,0.4311,0.3154,50.0,0.0,-5.0,-25.569,A,0.478,0.0,0.149,lost_target
314,27900,3.32,100,0.0,0,0.4892,0.2784,50.0,0.0,-5.0,-21.68,A,0.479,0.0,0.15,lost_target
315,28000,2.73,100,0.0,0,0.4171,0.295,50.0,0.0,-5.0,-22.273,A,0.48,0.0,0.15,lost_target
316,28100,-3.22,100,0.0,0,0.3959,0.3232,50.0,0.0,-5.0,-28.217,A,0.481,0.0,0.15,lost_target
317,28200,0.38,100,0.0,0,0.4385,0.3048,50.0,0.0,-5.0,-24.617,A,0.482,0.0,0.151,lost_target
318,28300,1.83,100,0.0,0,0.4037,0.3045,50.0,0.0,-5.0,-23.169,A,0.483,0.0,0.151,lost_target
319,28400,-3.05,100,0.0,0,0.4174,0.3226,50.0,0.0,-5.0,-28.046,A,0.484,0.0,0.151,lost_target
320,28500,-2.94,100,0.0,0,0.4471,0.3247,50.0,0.0,-5.0,-27.943,A,0.485,0.0,0.152,lost_target
321,28600,-2.44,100,0.0,0,0.4527,0.321,50.0,0.0,-5.0,-27.444,A,0.486,0.0,0.152,lost_target
322,28700,0.1,100,0.0,0,0.4992,0.2992,50.0,0.0,-5.0,-24.899,A,0.487,0.0,0.152,lost_target
323,28800,-1.7,100,0.0,0,0.4501,0.3206,50.0,0.0,-5.0,-26.695,A,0.488,0.0,0.153,lost_target
324,28900,4.36,100,0.0,0,0.46,0.2757,50.0,0.0,-5.0,-20.644,A,0.489,0.0,0.153,lost_target
325,29000,2.39,100,0.0,0,0.3763,0.3004,50.0,0.0,-5.0,-22.607,A,0.49,0.0,0.154,lost_target
326,29100,-1.81,100,0.0,0,0.3528,0.3251,50.0,0.0,-5.0,-26.809,A,0.491,0.0,0.154,lost_target
327,29200,-3.36,100,0.0,0,0.5177,0.3114,50.0,0.0,-5.0,-28.356,A,0.492,0.0,0.154,lost_target
328,29300,0.98,100,0.0,0,0.3304,0.3066,50.0,0.0,-5.0,-24.017,A,0.493,0.0,0.155,lost_target
329,29400,4.26,100,0.0,0,0.4949,0.2773,50.0,0.0,-5.0,-20.741,A,0.494,0.0,0.155,lost_target
330,29500,-0.73,100,0.0,0,0.4072,0.3154,50.0,0.0,-5.0,-25.729,A,0.495,0.0,0.155,lost_target
331,29600,-1.05,100,0.0,0,0.4763,0.3111,50.0,0.0,-5.0,-26.051,A,0.496,0.0,0.156,lost_target
332,29700,5.49,100,0.0,0,0.3461,0.2817,50.0,0.0,-5.0,-19.51,A,0.497,0.0,0.156,lost_target
333,29800,4.51,100,0.0,0,0.4685,0.2711,50.0,0.0,-5.0,-20.486,A,0.498,0.0,0.156,lost_target
334,29900,3.77,100,0.0,0,0.3664,0.2905,50.0,0.0,-5.0,-21.226,A,0.499,0.0,0.157,lost_target
335,30000,1.32,100,0.0,0,0.4328,0.2982,50.0,0.0,-5.0,-23.68,A,0.5,0.0,0.157,lost_target
336,30100,4.86,100,0.0,0,0.3342,0.2884,50.0,0.0,-5.0,-20.144,A,0.501,0.0,0.157,lost_target
337,30200,-2.9,100,0.0,0,0.4279,0.3287,50.0,0.0,-5.0,-27.9,A,0.502,0.0,0.158,lost_target
338,30300,7.33,100,0.0,0,0.3862,0.2581,50.0,0.0,-5.0,-17.673,A,0.503,0.0,0.158,lost_target
339,30400,4.46,100,0.0,0,0.3708,0.2874,50.0,0.0,-5.0,-20.542,A,0.504,0.0,0.159,lost_target
340,30500,3.88,100,0.0,0,0.3798,0.2914,50.0,0.0,-5.0,-21.118,A,0.505,0.0,0.159,lost_target
341,30600,6.43,100,0.0,0,0.5155,0.2551,50.0,0.0,-5.0,-18.573,A,0.506,0.0,0.159,lost_target
342,30700,5.88,100,0.0,0,0.4592,0.2603,50.0,0.0,-5.0,-19.116,A,0.507,0.0,0.16,lost_target
343,30800,3.48,100,0.0,0,0.3593,0.2965,50.0,0.0,-5.0,-21.517,A,0.508,0.0,0.16,lost_target
344,30900,5.74,100,0.0,0,0.3345,0.2785,50.0,0.0,-5.0,-19.26,A,0.509,0.0,0.16,lost_target
345,31000,-1.14,100,0.0,0,0.4158,0.3213,50.0,0.0,-5.0,-26.136,A,0.51,0.0,0.161,lost_target
346,31100,5.51,100,0.0,0,0.4487,0.2672,50.0,0.0,-5.0,-19.491,A,0.511,0.0,0.161,lost_target
347,31200,0.02,100,0.0,0,0.4313,0.307,50.0,0.0,-5.0,-24.976,A,0.512,0.0,0.161,lost_target
348,31300,3.81,100,0.0,0,0.4054,0.2824,50.0,0.0,-5.0,-21.195,A,0.513,0.0,0.162,lost_target
349,31400,3.89,100,0.0,0,0.3699,0.2934,50.0,0.0,-5.0,-21.111,A,0.514,0.0,0.162,lost_target
350,31500,1.73,100,0.0,0,0.3932,0.2947,50.0,0.0,-5.0,-23.268,A,0.515,0.0,0.162,lost_target
351,31600,5.11,100,0.0,0,0.4278,0.2721,50.0,0.0,-5.0,-19.894,A,0.516,0.0,0.163,lost_target
352,31700,4.22,100,0.0,0,0.4071,0.2845,50.0,0.0,-5.0,-20.783,A,0.517,0.0,0.163,lost_target
353,31800,7.08,100,0.0,0,0.3676,0.2603,50.0,0.0,-5.0,-17.922,A,0.518,0.0,0.164,lost_target
354,31900,1.84,100,0.0,0,0.3873,0.2991,50.0,0.0,-5.0,-23.156,A,0.519,0.0,0.164,lost_target
355,32000,1.25,100,0.0,0,0.4082,0.3093,50.0,0.0,-5.0,-23.753,A,0.52,0.0,0.164,lost_target
356,32100,3.94,100,0.0,0,0.3608,0.2834,50.0,0.0,-5.0,-21.065,A,0.521,0.0,0.165,lost_target
357,32200,2.2,100,0.0,0,0.3735,0.2967,50.0,0.0,-5.0,-22.798,A,0.522,0.0,0.165,lost_target
358,32300,0.42,100,0.0,0,0.4272,0.3094,50.0,0.0,-5.0,-24.577,A,0.523,0.0,0.165,lost_target
359,32400,8.78,100,0.0,0,0.4326,0.2469,50.0,0.0,-5.0,-16.223,A,0.524,0.0,0.166,lost_target
360,32500,4.46,100,0.0,0,0.3606,0.2859,50.0,0.0,-5.0,-20.535,A,0.525,0.0,0.166,lost_target
361,32600,3.02,100,0.0,0,0.3958,0.2967,50.0,0.0,-5.0,-21.98,A,0.526,0.0,0.166,lost_target
362,32700,0.29,100,0.0,0,0.4315,0.3116,50.0,0.0,-5.0,-24.708,A,0.527,0.0,0.167,lost_target
363,32800,7.09,100,0.0,0,0.3345,0.2607,50.0,0.0,-5.0,-17.909,A,0.528,0.0,0.167,lost_target
364,32900,2.74,100,0.0,0,0.4258,0.2883,50.0,0.0,-5.0,-22.261,A,0.529,0.0,0.167,lost_target
365,33000,-4.4,100,0.0,0,0.4001,0.3385,50.0,0.0,-5.0,-29.397,A,0.53,0.0,0.168,lost_target
366,33100,4.9,100,0.0,0,0.3084,0.2903,50.0,0.0,-5.0,-20.098,A,0.531,0.0,0.168,lost_target
367,33200,5.48,100,0.0,0,0.3705,0.2815,50.0,0.0,-5.0,-19.518,A,0.532,0.0,0.169,lost_target
368,33300,3.05,100,0.0,0,0.4785,0.2818,50.0,0.0,-5.0,-21.951,A,0.533,0.0,0.169,lost_target
369,33400,7.43,100,0.0,0,0.3892,0.2591,50.0,0.0,-5.0,-17.57,A,0.534,0.0,0.169,lost_target
370,33500,5.5,100,0.0,0,0.3727,0.2717,50.0,0.0,-5.0,-19.497,A,0.535,0.0,0.17,lost_target
371,33600,9.23,100,0.0,0,0.3221,0.2496,50.0,0.0,-5.0,-15.767,A,0.536,0.0,0.17,lost_target
372,33700,6.25,100,0.0,0,0.3336,0.2676,50.0,0.0,-5.0,-18.75,A,0.537,0.0,0.17,lost_target
373,33800,5.16,100,0.0,0,0.3277,0.2783,50.0,0.0,-5.0,-19.84,A,0.538,0.0,0.171,lost_target
374,33900,5.53,100,0.0,0,0.3317,0.2807,50.0,0.0,-5.0,-19.467,A,0.539,0.0,0.171,lost_target
375,34000,1.08,100,0.0,0,0.4381,0.303,50.0,0.0,-5.0,-23.916,A,0.54,0.0,0.171,lost_target
376,34100,7.36,100,0.0,0,0.3762,0.2616,50.0,0.0,-5.0,-17.638,A,0.541,0.0,0.172,lost_target
377,34200,2.19,100,0.0,0,0.3706,0.2998,50.0,0.0,-5.0,-22.807,A,0.542,0.0,0.172,lost_target
378,34300,7.47,100,0.0,0,0.3127,0.2575,50.0,0.0,-5.0,-17.527,A,0.543,0.0,0.172,lost_target
379,34400,6.07,100,0.0,0,0.3379,0.2765,50.0,0.0,-5.0,-18.93,A,0.544,0.0,0.173,lost_target
380,34500,8.2,100,0.0,0,0.3518,0.253,50.0,0.0,-5.0,-16.801,A,0.545,0.0,0.173,lost_target
381,34600,8.47,100,0.0,0,0.3161,0.2629,50.0,0.0,-5.0,-16.534,A,0.546,0.0,0.174,lost_target
382,34700,0.11,100,0.0,0,0.38,0.3035,50.0,0.0,-5.0,-24.891,A,0.547,0.0,0.174,lost_target
383,34800,4.81,100,0.0,0,0.3732,0.2744,50.0,0.0,-5.0,-20.193,A,0.548,0.0,0.174,lost_target
384,34900,4.93,100,0.0,0,0.3437,0.2725,50.0,0.0,-5.0,-20.073,A,0.549,0.0,0.175,lost_target
385,35000,4.71,100,0.0,0,0.3314,0.2824,50.0,0.0,-5.0,-20.288,A,0.55,0.0,0.175,lost_target
386,35100,7.87,100,0.0,0,0.3335,0.2612,50.0,0.0,-5.0,-17.126,A,0.551,0.0,0.175,lost_target
387,35200,6.98,100,0.0,0,0.4036,0.2642,50.0,0.0,-5.0,-18.023,A,0.552,0.0,0.176,lost_target
388,35300,4.37,100,0.0,0,0.3617,0.2835,50.0,0.0,-5.0,-20.629,A,0.553,0.0,0.176,lost_target
389,35400,6.2,100,0.0,0,0.3388,0.2697,50.0,0.0,-5.0,-18.798,A,0.554,0.0,0.176,lost_target
390,35500,6.47,100,0.0,0,0.328,0.2669,50.0,0.0,-5.0,-18.526,A,0.555,0.0,0.177,lost_target
391,35600,3.14,100,0.0,0,0.3843,0.29,50.0,0.0,-5.0,-21.865,A,0.556,0.0,0.177,lost_target
392,35700,4.77,100,0.0,0,0.3854,0.2785,50.0,0.0,-5.0,-20.234,A,0.557,0.0,0.177,lost_target
393,35800,3.37,100,0.0,0,0.3739,0.2881,50.0,0.0,-5.0,-21.628,A,0.558,0.0,0.178,lost_target
394,35900,8.17,100,0.0,0,0.3856,0.2473,50.0,0.0,-5.0,-16.833,A,0.559,0.0,0.178,lost_target
395,36000,6.77,100,0.0,0,0.3151,0.2744,50.0,0.0,-5.0,-18.232,A,0.56,0.0,0.179,lost_target
396,36100,2.1,100,0.0,0,0.3423,0.3031,50.0,0.0,-5.0,-22.903,A,0.561,0.0,0.179,lost_target
397,36200,6.77,100,0.0,0,0.3154,0.2672,50.0,0.0,-5.0,-18.233,A,0.562,0.0,0.179,lost_target
398,36300,10.99,100,0.0,0,0.2984,0.2377,50.0,0.0,-5.0,-14.008,A,0.563,0.0,0.18,lost_target
399,36400,9.59,100,0.0,0,0.3098,0.2466,50.0,0.0,-5.0,-15.409,A,0.564,0.0,0.18,lost_target
400,36500,8.81,100,0.0,0,0.3157,0.2578,50.0,0.0,-5.0,-16.191,A,0.565,0.0,0.18,lost_target
401,36600,2.61,100,0.0,0,0.3389,0.3021,50.0,0.0,-5.0,-22.387,A,0.566,0.0,0.181,lost_target
402,36679,17.69,79,0.0,0,0.3606,0.2992,39.5,0.0,-3.95,-17.861,A,0.567,0.0,0.181,
403,36779,8.2,100,0.0,0,0.3124,0.2597,50.0,0.0,-5.0,-16.799,A,0.568,0.0,0.181,lost_target
404,36879,5.85,100,0.0,0,0.3474,0.2751,50.0,0.0,-5.0,-19.149,A,0.569,0.0,0.182,lost_target
405,36973,22.3,94,0.0,0,0.3652,0.2763,47.0,0.0,-4.7,-19.996,A,0.57,0.0,0.182,
406,37073,-0.24,100,0.0,0,0.43,0.3076,50.0,0.0,-5.0,-25.239,A,0.571,0.0,0.182,lost_target
407,37151,22.64,78,0.0,0,0.3852,0.2439,39.0,0.0,-3.9,-12.464,A,0.572,0.0,0.183,
408,37251,0.3,100,0.0,0,0.4243,0.3058,50.0,0.0,-5.0,-24.704,A,0.573,0.0,0.183,lost_target
409,37351,5.19,100,0.0,0,0.2836,0.2843,50.0,0.0,-5.0,-19.815,A,0.574,0.0,0.183,lost_target
410,37451,-1.25,100,0.0,0,0.439,0.3119,50.0,0.0,-5.0,-26.254,A,0.575,0.0,0.184,lost_target
411,37551,-0.03,100,0.0,0,0.3934,0.3015,50.0,0.0,-5.0,-25.032,A,0.576,0.0,0.184,lost_target
412,37651,-0.95,100,0.0,0,0.3707,0.3044,50.0,0.0,-5.0,-25.955,A,0.577,0.0,0.184,lost_target
413,37751,3.78,100,0.0,0,0.3455,0.2945,50.0,0.0,-5.0,-21.219,A,0.578,0.0,0.185,lost_target
414,37851,4.49,100,0.0,0,0.3145,0.2865,50.0,0.0,-5.0,-20.509,A,0.579,0.0,0.185,lost_target
415,37951,10.92,100,0.0,0,0.3533,0.2332,50.0,0.0,-5.0,-14.078,A,0.58,0.0,0.186,lost_target
416,38051,5.37,100,0.0,0,0.4383,0.2786,50.0,0.0,-5.0,-19.627,A,0.581,0.0,0.186,lost_target
417,38151,5.71,100,0.0,0,0.299,0.2777,50.0,0.0,-5.0,-19.291,A,0.582,0.0,0.186,lost_target
418,38251,7.97,100,0.0,0,0.3538,0.2648,50.0,0.0,-5.0,-17.027,A,0.583,0.0,0.187,lost_target
419,38349,22.8,98,0.0,0,0.3729,0.29,49.0,0.0,-4.9,-21.298,A,0.583,0.0,0.187,
420,38449,7.45,100,0.0,0,0.3248,0.2644,50.0,0.0,-5.0,-17.555,A,0.584,0.0,0.187,lost_target
421,38549,5.26,100,0.0,0,0.3129,0.2829,50.0,0.0,-5.0,-19.741,A,0.585,0.0,0.188,lost_target
422,38649,3.95,100,0.0,0,0.3498,0.2805,50.0,0.0,-5.0,-21.051,A,0.586,0.0,0.188,lost_target
423,38749,-1.99,100,0.0,0,0.3744,0.3178,50.0,0.0,-5.0,-26.994,A,0.587,0.0,0.188,lost_target
424,38849,1.58,100,0.0,0,0.3558,0.2992,50.0,0.0,-5.0,-23.417,A,0.588,0.0,0.189,lost_target
425,38949,6.12,100,0.0,0,0.3119,0.2722,50.0,0.0,-5.0,-18.881,A,0.589,0.0,0.189,lost_target
426,39049,-6.29,100,0.0,0,0.4627,0.341,50.0,0.0,-5.0,-31.288,A,0.59,0.0,0.189,lost_target
427,39145,15.12,96,0.0,0,0.3955,0.3359,48.0,0.0,-4.8,-28.079,A,0.591,0.0,0.19,
428,39245,4.45,100,0.0,0,0.4124,0.2782,50.0,0.0,-5.0,-20.549,A,0.592,0.0,0.19,lost_target
429,39345,-2.44,100,0.0,0,0.396,0.3236,50.0,0.0,-5.0,-27.435,A,0.593,0.0,0.191,lost_target
430,39445,-5.65,100,0.0,0,0.3963,0.344,50.0,0.0,-5.0,-30.646,A,0.594,0.0,0.191,lost_target
431,39503,14.77,58,0.0,0,0.5353,0.259,29.0,0.0,-2.9,-11.327,A,0.595,0.0,0.191,
432,39581,16.11,78,0.0,0,0.4482,0.2961,39.0,0.0,-3.9,-18.99,A,0.596,0.0,0.191,
433,39681,4.6,100,0.0,0,0.301,0.288,50.0,0.0,-5.0,-20.401,A,0.597,0.0,0.192,lost_target
434,39746,15.4,65,0.0,0,0.6244,0.2536,32.5,0.0,-3.25,-13.85,A,0.597,0.0,0.192,
435,39846,1.32,100,0.0,0,0.3709,0.3099,50.0,0.0,-5.0,-23.678,A,0.598,0.0,0.192,lost_target
436,39946,6.54,100,0.0,0,0.3793,0.2674,50.0,0.0,-5.0,-18.461,A,0.599,0.0,0.193,lost_target
